Time (s),Temperature (°C),Send Data
151.96786880493164,40.16,38
152.04486918449402,40.26,38
152.1008698940277,40.16,38
152.18490719795227,40.26,38
152.26191425323486,40.05,38
152.32491302490234,40.26,38
152.37990999221802,40.05,38
152.43442702293396,40.26,38
152.4884307384491,40.05,38
152.55494666099548,40.26,38
152.60694575309753,40.05,38
152.6589503288269,40.26,38
152.70994782447815,40.05,38
152.7669529914856,40.26,38
152.82094931602478,40.05,38
152.87294626235962,40.26,38
152.92394971847534,39.94,38
152.98295259475708,40.26,38
153.05095100402832,39.84,38
153.10494923591614,40.26,38
153.16394925117493,39.84,38
153.23195052146912,40.26,38
153.2949502468109,39.84,38
153.34895277023315,40.26,38
153.39994883537292,39.84,38
153.4519500732422,40.26,38
153.50895714759827,39.73,38
153.56595396995544,40.26,38
153.61695456504822,39.62,38
153.6679654121399,40.26,38
153.72046852111816,39.73,38
153.77847743034363,40.26,38
153.8414762020111,39.73,38
153.90146732330322,40.26,38
153.9514696598053,39.62,38
154.00547862052917,40.26,38
154.06447196006775,39.52,38
154.11898612976074,40.26,38
154.18898057937622,39.52,38
154.25398683547974,40.26,38
154.31698656082153,39.52,38
154.37298226356506,40.26,38
154.4249804019928,39.52,38
154.4769823551178,40.26,38
154.53498673439026,39.52,38
154.59798526763916,40.26,38
154.64998483657837,39.41,38
154.70098304748535,40.26,38
154.75398874282837,39.31,38
154.81698870658875,40.26,38
154.86998438835144,39.31,38
154.92298555374146,40.26,38
154.9749846458435,39.31,38
155.0329930782318,40.26,38
155.08950304985046,39.2,38
155.14050459861755,40.26,38
155.20451188087463,39.2,38
155.26750802993774,40.26,38
155.32951021194458,39.1,38
155.39250421524048,40.26,38
155.44250440597534,39.1,38
155.4945032596588,40.26,38
155.58350682258606,39.1,38
155.63552927970886,40.26,38
155.68353724479675,38.99,38
155.73250722885132,40.26,38
155.78450655937195,38.89,38
155.84451174736023,40.26,38
155.9005298614502,38.89,38
155.9505078792572,40.26,38
156.00550603866577,38.89,38
156.06552457809448,40.26,38
156.11653304100037,38.89,38
156.17250680923462,40.26,38
156.23672914505005,38.78,38
156.29673600196838,40.26,38
156.35472798347473,38.68,38
156.40372800827026,40.26,38
156.45626139640808,38.68,38
156.50623846054077,40.26,38
156.58423924446106,38.68,38
156.6342372894287,40.26,38
156.68825387954712,38.68,38
156.7372691631317,40.26,38
156.78626322746277,38.68,38
156.84426379203796,40.26,38
156.89623880386353,38.47,38
156.94724106788635,40.26,38
157.00016331672668,38.58,38
157.05216717720032,40.26,38
157.10516095161438,38.47,38
157.15616130828857,40.26,38
157.25216341018677,38.47,38
157.34216928482056,40.26,38
157.42516660690308,38.47,38
157.488685131073,40.26,38
157.57068872451782,38.37,38
157.63368391990662,40.26,38
157.72068619728088,38.37,38
157.81969118118286,40.26,38
157.88668704032898,38.27,38
157.98168540000916,40.26,38
158.0476930141449,38.27,38
158.14369225502014,40.26,38
158.2187271118164,38.27,38
158.28273010253906,40.26,38
158.34973120689392,38.16,38
158.40072751045227,40.26,38
158.4517307281494,38.16,38
158.5067310333252,40.26,38
158.56673645973206,38.06,38
158.6277356147766,40.26,38
158.69473147392273,38.06,38
158.7467291355133,40.26,38
158.80173707008362,38.06,38
158.85573029518127,40.26,38
158.90434432029724,37.96,38
158.95635294914246,37.96,38
159.00538659095764,37.96,38
159.060373544693,37.85,38
159.11333918571472,37.96,38
159.16233849525452,37.85,38
159.22938060760498,37.75,38
159.29138231277466,37.75,38
159.35338377952576,37.75,38
159.40638256072998,37.65,38
159.45838141441345,37.65,38
159.50838041305542,37.65,38
159.56143188476562,37.65,38
159.61638355255127,37.65,38
159.6653983592987,37.55,38
159.71343421936035,37.55,38
159.76441764831543,37.55,38
159.82238674163818,37.55,38
159.88238549232483,37.55,38
159.93239903450012,37.45,38
159.98438429832458,37.45,38
160.03438568115234,37.45,38
160.09042835235596,37.45,38
160.14041543006897,37.55,38
160.20039653778076,37.45,38
160.2653865814209,37.45,38
160.32642197608948,37.45,38
160.3884813785553,37.45,38
160.4395046234131,37.45,38
160.49153351783752,37.45,38
160.53953337669373,37.34,38
160.60350894927979,37.34,38
160.6645064353943,37.45,38
160.7185082435608,37.34,38
160.77450609207153,37.34,38
160.8355107307434,37.34,38
160.89250659942627,37.34,38
160.9565088748932,37.45,38
161.01451182365417,37.34,38
161.07751369476318,37.45,38
161.13550925254822,37.45,38
161.19150853157043,37.34,38
161.25550866127014,37.34,38
161.31751418113708,37.45,38
161.3795187473297,37.45,38
161.43751287460327,37.45,38
161.489511013031,37.45,38
161.53951025009155,37.45,38
161.59751057624817,37.45,38
161.6482379436493,37.45,38
161.6996796131134,37.45,38
161.74870538711548,37.45,38
161.8007106781006,37.45,38
161.8617446422577,37.55,38
161.91373538970947,37.45,38
161.9668004512787,37.45,38
162.01574993133545,37.45,38
162.0687518119812,37.45,38
162.12779188156128,37.45,38
162.18174958229065,37.55,38
162.24575066566467,37.55,38
162.306800365448,37.55,38
162.36775708198547,37.55,38
162.42178535461426,37.55,38
162.47278118133545,37.55,38
162.5237693786621,37.55,38
162.57279253005981,37.55,38
162.63177108764648,37.55,38
162.68076992034912,37.65,38
162.73080277442932,37.55,38
162.78178119659424,37.65,38
162.83177661895752,37.65,38
162.8888008594513,37.65,38
162.9378023147583,37.65,38
162.98977303504944,37.65,38
163.03977179527283,37.65,38
163.08981943130493,37.65,38
163.14780402183533,37.65,38
163.19877433776855,37.65,38
163.26177334785461,37.65,38
163.3278398513794,37.65,38
163.392835855484,37.75,38
163.4468321800232,37.75,38
163.49783205986023,37.75,38
163.54796648025513,37.75,38
163.6029417514801,37.75,38
163.65653729438782,37.75,38
163.70654368400574,37.75,38
163.75707292556763,37.75,38
163.81007742881775,37.85,38
163.87260818481445,37.75,38
163.93363070487976,37.85,38
163.9841935634613,37.85,38
164.03320789337158,37.85,38
164.08275818824768,37.85,38
164.14033198356628,37.85,38
164.19033932685852,37.85,38
164.25386905670166,37.85,38
164.31688618659973,37.85,38
164.37739658355713,37.85,38
164.4304280281067,37.85,38
164.479905128479,37.96,38
164.5299367904663,37.85,38
164.57817387580872,37.85,38
164.63421034812927,37.96,38
164.69078469276428,37.96,38
164.7467782497406,37.96,38
164.80378675460815,38.06,38
164.8627622127533,38.06,38
164.92075657844543,37.85,38
164.98476934432983,37.96,38
165.03677988052368,37.96,38
165.0907802581787,37.96,38
165.15075874328613,37.96,38
165.2027804851532,37.96,38
165.2697570323944,37.96,38
165.33776712417603,37.96,38
165.40076065063477,37.96,38
165.45575761795044,37.96,38
165.5057828426361,37.96,38
165.56278371810913,37.96,38
165.6138083934784,37.96,38
165.67275881767273,37.96,38
165.72478866577148,38.06,38
165.7757601737976,38.06,38
165.8378028869629,38.16,38
165.90276336669922,38.06,38
165.95876002311707,38.06,38
166.01097059249878,38.06,38
166.06399655342102,38.06,38
166.1159737110138,38.06,38
166.17700386047363,38.06,38
166.2389736175537,38.06,38
166.30197262763977,38.06,38
166.36797976493835,38.06,38
166.43898010253906,38.06,38
166.49197363853455,38.06,38
166.54097318649292,38.16,38
166.5890130996704,38.06,38
166.64401030540466,38.06,38
166.69397568702698,38.06,38
166.74397444725037,38.06,38
166.7940068244934,38.06,38
166.84300470352173,38.06,38
166.89897799491882,38.06,38
166.95097732543945,38.06,38
167.00097584724426,38.06,38
167.04998087882996,38.06,38
167.0969786643982,38.06,38
167.1519808769226,37.96,38
167.19897842407227,38.06,38
167.2499804496765,38.06,38
167.31598091125488,38.06,38
167.37853479385376,38.06,38
167.4385552406311,37.96,38
167.48856663703918,37.96,38
167.53752827644348,37.96,38
167.58555150032043,37.96,38
167.63953185081482,37.96,38
167.68855023384094,37.96,38
167.73456025123596,37.96,38
167.78556203842163,37.85,38
167.8455355167389,37.85,38
167.90956139564514,37.96,38
167.96155452728271,37.85,38
168.00955367088318,37.96,38
168.05755758285522,37.85,38
168.10656070709229,37.85,38
168.16355514526367,37.85,38
168.21256065368652,37.96,38
168.26854634284973,37.85,38
168.33453273773193,37.85,38
168.39557313919067,37.75,38
168.45455718040466,37.75,38
168.50853538513184,37.85,38
168.56253290176392,37.75,38
168.61253213882446,37.75,38
168.665536403656,37.75,38
168.71554136276245,37.75,38
168.76453280448914,37.75,38
168.81153392791748,37.75,38
168.8615641593933,37.75,38
168.91357970237732,37.75,38
168.9685571193695,37.75,38
169.01753544807434,37.75,38
169.06553649902344,37.75,38
169.11256384849548,37.75,38
169.16454315185547,37.75,38
169.2205355167389,37.75,38
169.27753710746765,37.85,38
169.3465485572815,37.75,38
169.40954065322876,37.75,38
169.4765453338623,37.75,38
169.5275366306305,37.85,38
169.57556223869324,37.75,38
169.62456798553467,37.75,38
169.67357277870178,37.75,38
169.72857189178467,37.75,38
169.77756786346436,37.85,38
169.83654117584229,37.75,38
169.89556860923767,37.75,38
169.95158100128174,37.75,38
170.00356435775757,37.85,38
170.0515751838684,37.75,38
170.09974813461304,37.75,38
170.1627550125122,37.75,38
170.22775316238403,37.75,38
170.29274797439575,37.75,38
170.35375213623047,37.75,38
170.40975737571716,37.75,38
170.46874833106995,37.75,38
170.5187840461731,37.75,38
170.56675052642822,37.75,38
170.61378693580627,37.75,38
170.6637589931488,37.75,38
170.71978068351746,37.85,38
